date,overpass_idx,pass_time_utc,pass_time_local,pass_utc_hour,pass_local_hour,solar_zenith_mean_pass,modis_lat,modis_lon,snap_distance_deg,month,gedi_lon,gedi_lat,x,y,rh50,rh75,rh98,rh100,dem,corine_class,corine_label,lulc,state,month_int,Solar_Zenith_Day,Sensor_Zenith_Day,Cloud_Fraction_Day,Cloud_Top_Height,Cloud_Top_Pressure_Day,Cloud_Top_Temperature_Day,Cloud_Effective_Emissivity_Day,Surface_Temperature,Cloud_Phase_Optical_Properties,Cloud_Phase_Infrared_1km,Cloud_Multi_Layer_Flag,Cirrus_Reflectance,Cloud_Optical_Thickness,Cloud_Optical_Thickness_16,Cloud_Effective_Radius,Cloud_Effective_Radius_16,Cloud_Water_Path,Sur_Reflectance_Red,Sur_Reflectance_NIR,Sur_Reflectance_Blue,Sur_Reflectance_Green,Sur_Reflectance_SWIR,retrieval_qc_ok
2019-05-20,0,2019-05-20T10:45:00+00:00,2019-05-20T12:45:00+02:00,10.75,12.75,37.144157,50.875,14.715,0.00082679663,May 2019,14.715431688634416,50.87429475586466,4652650.0,3095450.0,-0.0420091,1.0514784,3.8169749,6.0154967,407.97766,18.0,Agricultural areas; pastures; pastures,Pastures,Sachsen,5,31.05653,63.92705,0.91739565,7505.5,396.91675,-14908.775,0.8530737,-14862.446,3.0,1.0,4.0,0.14933762,,,,,,0.5438398,0.5888766,0.59225374,0.53039235,0.6317591,False
2019-05-20,0,2019-05-20T10:45:00+00:00,2019-05-20T12:45:00+02:00,10.75,12.75,37.144157,50.875,14.725,0.0008709806,May 2019,14.725541385326776,50.875682584852576,4653350.0,3095650.0,-0.026148682,1.056496,3.6082816,5.68929,381.83948,18.0,Agricultural areas; pastures; pastures,Pastures,Sachsen,5,31.053476,63.92761,0.91385514,7534.0605,395.43033,-14909.005,0.8490005,-14862.449,3.0,1.0,4.0,0.14485124,,,,,,0.5357595,0.5797629,0.58543,0.5225544,0.2356648,False
2019-05-20,0,2019-05-20T10:45:00+00:00,2019-05-20T12:45:00+02:00,10.75,12.75,37.144157,50.875,14.735,0.0015001687,May 2019,14.734142106158426,50.87623089930496,4653950.0,3095750.0,-0.18,0.82,2.69,4.0,371.5745,12.0,Agricultural areas; arable land; non-irrigated arable land,Arable land,Sachsen,5,31.043983,63.930313,0.90314853,7717.5,386.337,-14910.503,0.82646453,-14862.449,3.0,1.0,4.0,0.1428,,,,,,0.53415006,0.5773342,0.5884849,0.52212024,0.22638969,False
2019-05-20,0,2019-05-20T10:45:00+00:00,2019-05-20T12:45:00+02:00,10.75,12.75,37.144157,50.875,14.765,0.0054122377,May 2019,14.764476071487673,50.88038678536044,4656050.0,3096350.0,0.26,2.5,8.53,10.7,351.22153,23.0,Forest and semi natural areas; forests; broad-leaved forest,Broadleaf forest,Sachsen,5,31.070751,63.807053,0.9368229,6763.1387,442.63953,-14903.144,0.8898746,-14862.202,3.0,1.0,5.0,0.049725477,,,,,,0.47884947,0.51667064,0.53956574,0.47285473,0.24839678,False
2019-05-20,0,2019-05-20T10:45:00+00:00,2019-05-20T12:45:00+02:00,10.75,12.75,37.144157,50.875,14.775,0.006782765,May 2019,14.77458862900442,50.88177030197842,4656750.0,3096550.0,4.332518,6.2399173,13.616672,17.990715,291.2472,23.0,Forest and semi natural areas; forests; broad-leaved forest,Broadleaf forest,Sachsen,5,31.065268,63.80731,0.9319721,6763.467,442.13074,-14903.112,0.8893261,-14862.212,2.0,1.0,,0.04228182,,,,,,0.46304858,0.49981493,0.5267312,0.45994172,1.4047829,False
2019-05-20,0,2019-05-20T10:45:00+00:00,2019-05-20T12:45:00+02:00,10.75,12.75,37.144157,50.885,14.635,0.0033374713,May 2019,14.636453906532388,50.881994068505925,4647050.0,3095950.0,-0.20000002,0.8,2.675,3.755,386.39148,12.0,Agricultural areas; arable land; non-irrigated arable land,Arable land,Sachsen,5,31.089085,64.045364,0.9694513,8449.934,341.8635,-14916.099,0.8228998,-14862.695,2.0,2.0,5.0,0.18879999,,,,,,0.59987605,0.6492267,0.6366064,0.58098775,0.3850485,False
2019-05-20,0,2019-05-20T10:45:00+00:00,2019-05-20T12:45:00+02:00,10.75,12.75,37.144157,50.885,14.645,0.0022430988,May 2019,14.646562815802428,50.88338880918892,4647750.0,3096150.0,0.11143757,1.5967696,8.422603,10.399027,384.26007,18.0,Agricultural areas; pastures; pastures,Pastures,Sachsen,5,31.081333,64.04361,0.95790446,8358.205,346.21365,-14915.337,0.8277902,-14862.699,2.0,2.0,5.0,0.18879999,,,,,,0.59735984,0.6473933,0.63163334,0.57797015,0.38107473,False
2019-05-20,0,2019-05-20T10:45:00+00:00,2019-05-20T12:45:00+02:00,10.75,12.75,37.144157,50.885,14.675,0.0017721321,May 2019,14.6753843993835,50.88672830298047,4649750.0,3096650.0,-0.22,0.74,2.47,3.59,395.88593,12.0,Agricultural areas; arable land; non-irrigated arable land,Arable land,Sachsen,5,31.125431,63.929462,1.0,7802.993,385.94238,-14911.467,0.84665185,-14862.377,3.0,6.0,4.0,0.1758,,,,,,0.5952545,0.6465131,0.6432153,0.58033913,0.3341474,False
2019-05-20,0,2019-05-20T10:45:00+00:00,2019-05-20T12:45:00+02:00,10.75,12.75,37.144157,50.885,14.685,0.0020380446,May 2019,14.686462085486768,50.88357805429445,4650550.0,3096350.0,-0.29,0.71,2.47,3.51,382.93747,12.0,Agricultural areas; arable land; non-irrigated arable land,Arable land,Sachsen,5,31.086023,63.92644,0.95256823,7571.5586,395.1151,-14909.419,0.85671973,-14862.422,3.0,1.0,4.0,0.16411938,,,,,,0.574086,0.62297416,0.6185617,0.5593112,0.7591731,False
2019-05-20,0,2019-05-20T10:45:00+00:00,2019-05-20T12:45:00+02:00,10.75,12.75,37.144157,50.885,14.695,0.00015712235,May 2019,14.695154347912004,50.88502606780275,4651150.0,3096550.0,0.33,2.28,6.96,8.68,422.66406,12.0,Agricultural areas; arable land; non-irrigated arable land,Arable land,Sachsen,5,31.065361,63.926167,0.927829,7492.444,397.9289,-14908.694,0.85759217,-14862.439,3.0,1.0,4.0,0.15845832,,,,,,0.5614872,0.6087791,0.60720104,0.5475779,1.1873962,False
2019-05-20,0,2019-05-20T10:45:00+00:00,2019-05-20T12:45:00+02:00,10.75,12.75,37.144157,50.885,14.705,0.0013714166,May 2019,14.703756405217367,50.88557663400525,4651750.0,3096650.0,-0.313549,0.726451,2.596451,3.6952522,442.32596,12.0,Agricultural areas; arable land; non-irrigated arable land,Arable land,Sachsen,5,31.06262,63.926502,0.9246065,7501.8467,397.36194,-14908.766,0.85563135,-14862.442,3.0,6.0,4.0,0.15850295,,,,,,0.5613605,0.6085234,0.60789055,0.547631,1.3445742,False
2019-05-20,0,2019-05-20T10:45:00+00:00,2019-05-20T12:45:00+02:00,10.75,12.75,37.144157,50.885,14.715,0.0022695747,May 2019,14.713868203760365,50.88696546693974,4652450.0,3096850.0,12.818184,15.49719,19.739006,21.592577,453.32837,18.0,Agricultural areas; pastures; pastures,Pastures,Sachsen,5,31.059885,63.92683,0.9213934,7511.2217,396.7966,-14908.835,0.8536762,-14862.443,3.0,6.0,4.0,0.15854743,,,,,,0.5612342,0.60826856,0.6085779,0.54768395,1.5012937,False
2019-05-20,0,2019-05-20T10:45:00+00:00,2019-05-20T12:45:00+02:00,10.75,12.75,37.144157,50.885,14.725,0.0033211138,May 2019,14.725399251559692,50.88829539594349,4653250.0,3097050.0,-0.2930444,0.8079721,2.7963066,3.9910164,365.69775,12.0,Agricultural areas; arable land; non-irrigated arable land,Arable land,Sachsen,5,31.044369,63.9287,0.90314853,7564.4546,393.5865,-14909.2295,0.8425746,-14862.454,3.0,6.0,4.0,0.15879999,,,,,,0.5605167,0.6068212,0.6124815,0.5479845,2.3911774,False
2019-05-20,0,2019-05-20T10:45:00+00:00,2019-05-20T12:45:00+02:00,10.75,12.75,37.144157,50.885,14.755,0.00028133026,May 2019,14.755006227578152,50.88527958537598,4655350.0,3096850.0,-0.0058655264,1.2024034,4.622565,6.9286795,340.90045,18.0,Agricultural areas; pastures; pastures,Pastures,Sachsen,5,31.073235,63.806557,0.9387979,6725.635,444.61688,-14902.846,0.8940317,-14862.199,3.0,1.0,5.0,0.049790967,,,,,,0.47907928,0.5170999,0.5386942,0.47276264,0.2504678,False
2019-05-20,0,2019-05-20T10:45:00+00:00,2019-05-20T12:45:00+02:00,10.75,12.75,37.144157,50.885,14.765,0.0016186641,May 2019,14.763609108848454,50.885825691067545,4655950.0,3096950.0,3.1,7.37,12.58,14.63,346.31964,23.0,Forest and semi natural areas; forests; broad-leaved forest,Broadleaf forest,Sachsen,5,31.071363,63.80693,0.93731046,6753.88,443.12772,-14903.071,0.890901,-14862.201,3.0,1.0,5.0,0.04974165,,,,,,0.47890618,0.5167766,0.5393506,0.472832,0.24890812,False
2019-05-20,0,2019-05-20T10:45:00+00:00,2019-05-20T12:45:00+02:00,10.75,12.75,37.144157,50.885,14.775,0.0032540779,May 2019,14.77458862900442,50.88177030197842,4656750.0,3096550.0,4.332518,6.2399173,13.616672,17.990715,291.2472,23.0,Forest and semi natural areas; forests; broad-leaved forest,Broadleaf forest,Sachsen,5,31.0694,63.807323,0.9357509,6783.495,441.56635,-14903.306,0.88761836,-14862.204,3.0,1.0,5.0,0.049689934,,,,,,0.47872475,0.51643765,0.5400389,0.47290468,0.24727271,False
2019-05-20,0,2019-05-20T10:45:00+00:00,2019-05-20T12:45:00+02:00,10.75,12.75,37.144157,50.885,14.785,0.0018520019,May 2019,14.783375677586829,50.88410838718632,4657350.0,3096850.0,0.29,2.77,7.9,9.58,302.6186,2.0,Artificial surfaces; urban fabric; discontinuous urban fabric,Urban (discontinuous),Sachsen,5,31.067461,63.80771,0.9342092,6812.7695,440.02286,-14903.536,0.8843733,-14862.204,3.0,1.0,5.0,0.04963882,,,,,,0.47854537,0.5161025,0.5407193,0.47297657,0.24565612,False
2019-05-20,0,2019-05-20T10:45:00+00:00,2019-05-20T12:45:00+02:00,10.75,12.75,37.144157,50.885,14.795,0.0013782573,May 2019,14.796326572645787,50.88537248824986,4658250.0,3097050.0,-0.20888303,0.8281524,2.8140814,4.1240816,296.60275,12.0,Agricultural areas; arable land; non-irrigated arable land,Arable land,Sachsen,5,31.058395,63.809525,0.92700666,6949.544,432.8117,-14904.624,0.86921275,-14862.218,3.0,1.0,5.0,0.049399998,,,,,,0.47770742,0.51453686,0.5438981,0.47331247,0.23810329,False
2019-05-20,0,2019-05-20T10:45:00+00:00,2019-05-20T12:45:00+02:00,10.75,12.75,37.144157,50.885,14.825,0.004008392,May 2019,14.822230547847624,50.8878963203772,4660050.0,3097450.0,2.28,10.74,15.72,17.78,277.03735,12.0,Agricultural areas; arable land; non-irrigated arable land,Arable land,Unknown,5,31.077988,63.68696,0.9524567,6013.4966,487.61115,-14897.373,0.92921054,-14861.98,2.0,6.0,3.0,0.06399256,,,,,,0.5962306,0.6060979,0.6329955,0.5812091,2.3911774,False
2019-05-20,0,2019-05-20T10:45:00+00:00,2019-05-20T12:45:00+02:00,10.75,12.75,37.144157,50.895,14.635,0.0027436179,May 2019,14.637706608239668,50.89454995772847,4647050.0,3097350.0,0.18,1.64,10.29,11.86,438.96698,18.0,Agricultural areas; pastures; pastures,Pastures,Sachsen,5,31.097313,64.04361,0.98171544,8547.358,337.2432,-14916.909,0.8177273,-14862.703,2.0,6.0,1.0,0.19399999,,,,,,0.6035756,0.6469532,0.63738644,0.5834545,2.3911774,False
2019-05-20,0,2019-05-20T10:45:00+00:00,2019-05-20T12:45:00+02:00,10.75,12.75,37.144157,50.895,14.665,0.002469282,May 2019,14.664575285416785,50.89256796863097,4648950.0,3097250.0,2.73,8.08,14.11,15.23,369.9999,2.0,Artificial surfaces; urban fabric; discontinuous urban fabric,Urban (discontinuous),Sachsen,5,31.125433,63.929462,1.0,7802.993,385.94235,-14911.467,0.8466519,-14862.376,3.0,6.0,4.0,0.1758,,,,,,0.5952545,0.6465131,0.6432153,0.58033913,0.3341474,False
2019-05-20,0,2019-05-20T10:45:00+00:00,2019-05-20T12:45:00+02:00,10.75,12.75,37.144157,50.895,14.675,0.0019911334,May 2019,14.67326853275785,50.89401761872267,4649550.0,3097450.0,0.9485512,4.951796,10.678551,12.19888,354.17792,2.0,Artificial surfaces; urban fabric; discontinuous urban fabric,Urban (discontinuous),Sachsen,5,31.120377,63.92853,0.9938789,7761.2397,387.68912,-14911.1045,0.8492024,-14862.384,3.0,6.0,4.0,0.17454632,,,,,,0.59443754,0.64565593,0.64055806,0.5791128,0.3322848,False
2019-05-20,0,2019-05-20T10:45:00+00:00,2019-05-20T12:45:00+02:00,10.75,12.75,37.144157,50.895,14.685,0.0004042514,May 2019,14.684800110846268,50.89535159246127,4650350.0,3097650.0,1.66607,3.3236547,14.040975,15.996949,366.97687,2.0,Artificial surfaces; urban fabric; discontinuous urban fabric,Urban (discontinuous),Sachsen,5,31.11228,63.927036,0.98407876,7694.391,390.48578,-14910.522,0.8532858,-14862.395,3.0,6.0,4.0,0.17253909,,,,,,0.5931295,0.6442835,0.6363035,0.57714933,0.32930267,False
2019-05-20,0,2019-05-20T10:45:00+00:00,2019-05-20T12:45:00+02:00,10.75,12.75,37.144157,50.895,14.695,0.0017437467,May 2019,14.694913454866755,50.89674207054884,4651050.0,3097850.0,0.53932685,1.5949754,4.2002225,5.3658357,374.51605,18.0,Agricultural areas; pastures; pastures,Pastures,Sachsen,5,31.10298,63.925396,0.97281706,7617.5737,393.69955,-14909.854,0.85797805,-14862.408,4.0,6.0,4.0,0.17007898,,,,,,0.5910278,0.64204144,0.63102674,0.57437634,0.32493514,False
2019-05-20,0,2019-05-20T10:45:00+00:00,2019-05-20T12:45:00+02:00,10.75,12.75,37.144157,50.895,14.705,0.0033967767,May 2019,14.706446366378795,50.89807387531691,4651850.0,3098050.0,-0.11,0.71,2.28,3.55,427.31186,18.0,Agricultural areas; pastures; pastures,Pastures,Sachsen,5,31.083138,63.92517,0.94905674,7541.8325,396.39062,-14909.162,0.8587907,-14862.429,4.0,6.0,4.0,0.16459033,,,,,,0.5787075,0.6281625,0.61998767,0.5629208,0.73709345,False
2019-05-20,0,2019-05-20T10:45:00+00:00,2019-05-20T12:45:00+02:00,10.75,12.75,37.144157,50.895,14.745,0.0022828418,May 2019,14.743337848699849,50.89656538584801,4654450.0,3098050.0,-0.14255941,0.9795309,3.6273587,5.205776,322.61777,12.0,Agricultural areas; arable land; non-irrigated arable land,Arable land,Sachsen,5,31.082315,63.806274,0.94691813,6739.145,444.80258,-14903.015,0.8934701,-14862.18,2.0,1.0,5.0,0.06423426,,,,,,0.54760796,0.5938561,0.59498274,0.5342217,1.1101527,False
2019-05-20,0,2019-05-20T10:45:00+00:00,2019-05-20T12:45:00+02:00,10.75,12.75,37.144157,50.895,14.755,0.002627149,May 2019,14.753361538413376,50.89705398648362,4655150.0,3098150.0,0.37,2.13,7.9,9.58,304.03635,2.0,Artificial surfaces; urban fabric; discontinuous urban fabric,Urban (discontinuous),Sachsen,5,31.079235,63.80655,0.94426453,6751.8135,443.93268,-14903.102,0.89185536,-14862.187,2.0,1.0,5.0,0.064283,,,,,,0.54740435,0.59351647,0.5956654,0.5342481,1.2808807,False
2019-05-20,0,2019-05-20T10:45:00+00:00,2019-05-20T12:45:00+02:00,10.75,12.75,37.144157,50.895,14.765,0.0014431458,May 2019,14.765855239740654,50.89383777893721,4656050.0,3097850.0,5.6382656,8.427069,12.356675,14.277636,301.93723,26.0,Forest and semi natural areas; scrub and/or herbaceous vegetation associations; natural grasslands,Natural grassland,Sachsen,5,31.075644,63.806828,0.94114995,6762.5493,443.10754,-14903.169,0.89039546,-14862.192,2.0,1.0,5.0,0.06274582,,,,,,0.53976786,0.5848644,0.5901309,0.52758294,1.3236146,False
2019-05-20,0,2019-05-20T10:45:00+00:00,2019-05-20T12:45:00+02:00,10.75,12.75,37.144157,50.895,14.775,0.0009959242,May 2019,14.77597078266122,50.89522115058763,4656750.0,3098050.0,-0.24853447,0.84293103,3.331449,5.1245227,286.0309,18.0,Agricultural areas; pastures; pastures,Pastures,Sachsen,5,31.071508,63.807144,0.9375711,6775.6113,442.12485,-14903.253,0.8886411,-14862.199,2.0,1.0,5.0,0.056895696,,,,,,0.51220256,0.55392253,0.56785023,0.5029727,0.9213969,False
2019-05-20,0,2019-05-20T10:45:00+00:00,2019-05-20T12:45:00+02:00,10.75,12.75,37.144157,50.895,14.785,0.0012200667,May 2019,14.785994569790011,50.89570692091448,4657450.0,3098150.0,16.02,21.82,28.12,30.29,289.41656,10.0,"Artificial surfaces; artificial, non-agricultural vegetated areas; green urban areas",Green urban,Sachsen,5,31.068066,63.807594,0.93468857,6803.6694,440.50266,-14903.466,0.8853821,-14862.206,3.0,1.0,5.0,0.049654707,,,,,,0.4786012,0.5162067,0.5405078,0.47295427,0.24615864,False
2019-05-20,0,2019-05-20T10:45:00+00:00,2019-05-20T12:45:00+02:00,10.75,12.75,37.144157,50.895,14.815,0.0024017906,May 2019,14.815602549645044,50.892675586516766,4659550.0,3097950.0,1.16,6.47,17.74,19.24,279.10214,2.0,Artificial surfaces; urban fabric; discontinuous urban fabric,Urban (discontinuous),Sachsen,5,31.087435,63.686893,0.9582068,6015.305,488.8349,-14897.4795,0.92741495,-14861.952,2.0,6.0,3.0,0.0771233,,,,,,0.5908358,0.620116,0.6319713,0.57761484,0.40344012,False
2019-05-20,0,2019-05-20T10:45:00+00:00,2019-05-20T12:45:00+02:00,10.75,12.75,37.144157,50.895,14.825,0.00081419834,May 2019,14.825812520526076,50.89495127088802,4660250.0,3098250.0,-0.17965248,0.74104255,2.6239095,3.9668636,272.6472,18.0,Agricultural areas; pastures; pastures,Pastures,Sachsen,5,31.08492,63.68712,0.95685834,6034.497,487.6187,-14897.618,0.9257711,-14861.96,2.0,6.0,3.0,0.07635128,,,,,,0.5913098,0.619107,0.632917,0.5780951,0.5000471,False
2019-05-20,0,2019-05-20T10:45:00+00:00,2019-05-20T12:45:00+02:00,10.75,12.75,37.144157,50.895,14.835,0.0020751464,May 2019,14.832999375253184,50.895551439477046,4660750.0,3098350.0,1.2141559,2.9455023,7.782876,9.25138,274.24884,11.0,"Artificial surfaces; artificial, non-agricultural vegetated areas; sport and leisure facilities",Sport & leisure,Sachsen,5,31.080715,63.687366,0.9544897,6054.5703,486.12854,-14897.747,0.92431945,-14861.972,2.0,1.0,3.0,0.07190056,,,,,,0.5933115,0.61430526,0.6340328,0.5795814,1.1793038,False
2019-05-20,0,2019-05-20T10:45:00+00:00,2019-05-20T12:45:00+02:00,10.75,12.75,37.144157,50.905,14.655,0.0031096246,May 2019,14.6555419797975,50.90193679730893,4648250.0,3098250.0,0.9642426,5.0248075,10.690971,11.78601,356.59094,2.0,Artificial surfaces; urban fabric; discontinuous urban fabric,Urban (discontinuous),Sachsen,5,31.125431,63.931072,1.0,7802.993,385.94235,-14911.467,0.8466519,-14862.373,2.0,6.0,4.0,0.1572,,,,,,0.6002672,0.65094167,0.64896846,0.58588845,0.36647835,False
2019-05-20,0,2019-05-20T10:45:00+00:00,2019-05-20T12:45:00+02:00,10.75,12.75,37.144157,50.905,14.665,0.0017932041,May 2019,14.665655848725608,50.90332982948094,4648950.0,3098450.0,-0.0844439,1.0266972,3.7653558,4.8337555,396.73804,12.0,Agricultural areas; arable land; non-irrigated arable land,Arable land,Sachsen,5,31.12323,63.92966,0.9973359,7784.8213,386.7026,-14911.309,0.847762,-14862.379,2.0,6.0,4.0,0.15851922,,,,,,0.59905887,0.64984494,0.64593023,0.58432937,0.72603726,False
2019-05-20,0,2019-05-20T10:45:00+00:00,2019-05-20T12:45:00+02:00,10.75,12.75,37.144157,50.905,14.675,0.0006851124,May 2019,14.674351158057354,50.9047793812043,4649550.0,3098650.0,-0.16000001,0.99,3.4750001,4.485,372.9843,12.0,Agricultural areas; arable land; non-irrigated arable land,Arable land,Sachsen,5,31.119286,63.927963,0.99255747,7752.2256,388.06625,-14911.026,0.849753,-14862.388,3.0,6.0,4.0,0.1638864,,,,,,0.59653693,0.647526,0.6412452,0.58124584,0.89403856,False
2019-05-20,0,2019-05-20T10:45:00+00:00,2019-05-20T12:45:00+02:00,10.75,12.75,37.144157,50.905,14.685,0.0014231205,May 2019,14.685885451273396,50.90611322582154,4650350.0,3098850.0,-0.07,0.91171086,2.9622257,3.9393187,379.48834,18.0,Agricultural areas; pastures; pastures,Pastures,Sachsen,5,31.111475,63.926537,0.98310375,7687.7407,390.764,-14910.464,0.853692,-14862.398,4.0,6.0,4.0,0.16888255,,,,,,0.59366083,0.64475435,0.6359429,0.5776235,0.6155292,False
2019-05-20,0,2019-05-20T10:45:00+00:00,2019-05-20T12:45:00+02:00,10.75,12.75,37.144157,50.905,14.695,0.0026976021,May 2019,14.696001184317575,50.90750358979968,4651050.0,3099050.0,3.086187,4.5638766,7.0740004,8.084671,364.28094,18.0,Agricultural areas; pastures; pastures,Pastures,Sachsen,5,31.102411,63.925213,0.9721336,7612.911,393.89456,-14909.812,0.8582629,-14862.408,4.0,6.0,4.0,0.17009255,,,,,,0.5915353,0.64261067,0.63111794,0.57475615,0.32566783,False
